exp_time,seed,method,batch_size,optimizer,lr,datasets,splitter,client_num,local_updates,test_acc,best_round,fml_alpha,fml_beta,fedmd_public_subset_size,fedmd_digest_epochs,fedhenn_eta,dropout,alpha,local_eval_whole_test_dataset,individual_best_test_acc_avg
2023-08-04 00:46,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3607142857142857,76,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.38392857142857145
2023-08-04 01:12,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3410714285714286,32,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.38125
2023-08-04 02:09,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3330357142857143,107,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.3803571428571429
2023-08-04 03:05,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3330357142857143,107,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.3803571428571429
2023-08-04 04:02,0,FedAvg,32,Adam,0.001,office_caltech,,5,5,0.3330357142857143,107,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.3803571428571429
2023-08-04 05:27,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3473214285714286,131,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.375
2023-08-04 06:27,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3366071428571429,99,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.3732142857142857
2023-08-04 07:29,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.35267857142857145,66,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.3776785714285714
2023-08-04 08:27,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.34910714285714284,104,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.3794642857142857
2023-08-04 09:24,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.34464285714285714,79,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.3776785714285714
2023-08-04 10:02,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3392857142857143,68,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.3669642857142857
2023-08-04 10:30,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3276785714285714,39,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.3678571428571429
2023-08-04 10:58,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3276785714285714,39,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.3678571428571429
2023-08-04 11:25,0,FedAvg,32,Adam,0.001,office_caltech,,5,10,0.3276785714285714,39,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.3678571428571429
2023-08-04 11:48,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.33482142857142855,71,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.36696428571428574
2023-08-04 12:12,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.33125,186,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.37410714285714286
2023-08-04 12:35,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.3392857142857143,189,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.37678571428571433
2023-08-04 12:52,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.31875,146,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.36696428571428574
2023-08-04 13:15,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.3321428571428572,92,0.5,0.5,5000,1,0.001,0.5,1.0,True,0.36607142857142866
2023-08-04 13:35,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.32232142857142854,92,0.5,1.0,5000,1,0.001,0.5,1.0,True,0.35982142857142857
2023-08-04 13:58,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.31607142857142856,184,1.0,0.3,5000,1,0.001,0.5,1.0,True,0.3571428571428571
2023-08-04 14:21,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.31607142857142856,184,1.0,0.5,5000,1,0.001,0.5,1.0,True,0.3571428571428571
2023-08-04 14:43,0,FedAvg,32,Adam,0.0001,office_caltech,,5,1,0.31607142857142856,184,1.0,1.0,5000,1,0.001,0.5,1.0,True,0.3571428571428571
2023-08-04 15:40,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.3169642857142857,77,0.3,0.3,5000,1,0.001,0.5,1.0,True,0.35357142857142854
2023-08-04 16:21,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.3071428571428571,45,0.3,0.5,5000,1,0.001,0.5,1.0,True,0.33571428571428574
2023-08-04 16:45,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.3,45,0.3,1.0,5000,1,0.001,0.5,1.0,True,0.325
2023-08-04 17:17,0,FedAvg,32,Adam,0.0001,office_caltech,,5,5,0.3142857142857143,77,0.5,0.3,5000,1,0.001,0.5,1.0,True,0.34285714285714286
